409,A,SetupPlate1,96 Well Microplate,13,E2,2
410,A,SetupPlate1,96 Well Microplate,18,B3,2
411,A,SetupPlate1,96 Well Microplate,22,F3,2
412,A,SetupPlate1,96 Well Microplate,5,E1,2
413,A,SetupPlate1,96 Well Microplate,11,C2,2
414,A,SetupPlate1,96 Well Microplate,14,F2,2
415,A,SetupPlate1,96 Well Microplate,18,B3,2
416,A,SetupPlate1,96 Well Microplate,22,F3,2
417,A,SetupPlate1,96 Well Microplate,5,E1,2
418,A,SetupPlate1,96 Well Microplate,11,C2,2
419,A,SetupPlate1,96 Well Microplate,15,G2,2
420,A,SetupPlate1,96 Well Microplate,18,B3,2
421,A,SetupPlate1,96 Well Microplate,23,G3,2
422,A,SetupPlate1,96 Well Microplate,6,F1,2
423,A,SetupPlate1,96 Well Microplate,9,A2,2
424,A,SetupPlate1,96 Well Microplate,12,D2,2
425,A,SetupPlate1,96 Well Microplate,19,C3,2
426,A,SetupPlate1,96 Well Microplate,23,G3,2
427,A,SetupPlate1,96 Well Microplate,6,F1,2
428,A,SetupPlate1,96 Well Microplate,9,A2,2
429,A,SetupPlate1,96 Well Microplate,13,E2,2
430,A,SetupPlate1,96 Well Microplate,19,C3,2
431,A,SetupPlate1,96 Well Microplate,23,G3,2
432,A,SetupPlate1,96 Well Microplate,6,F1,2
433,A,SetupPlate1,96 Well Microplate,9,A2,2
434,A,SetupPlate1,96 Well Microplate,14,F2,2
435,A,SetupPlate1,96 Well Microplate,19,C3,2
436,A,SetupPlate1,96 Well Microplate,23,G3,2
437,A,SetupPlate1,96 Well Microplate,6,F1,2
438,A,SetupPlate1,96 Well Microplate,9,A2,2
439,A,SetupPlate1,96 Well Microplate,15,G2,2
440,A,SetupPlate1,96 Well Microplate,19,C3,2
441,A,SetupPlate1,96 Well Microplate,23,G3,2
442,A,SetupPlate1,96 Well Microplate,6,F1,2
443,A,SetupPlate1,96 Well Microplate,10,B2,2
444,A,SetupPlate1,96 Well Microplate,12,D2,2
445,A,SetupPlate1,96 Well Microplate,19,C3,2
446,A,SetupPlate1,96 Well Microplate,23,G3,2
447,A,SetupPlate1,96 Well Microplate,6,F1,2
448,A,SetupPlate1,96 Well Microplate,10,B2,2
449,A,SetupPlate1,96 Well Microplate,13,E2,2
450,A,SetupPlate1,96 Well Microplate,19,C3,2
451,A,SetupPlate1,96 Well Microplate,23,G3,2
452,A,SetupPlate1,96 Well Microplate,6,F1,2
453,A,SetupPlate1,96 Well Microplate,10,B2,2
454,A,SetupPlate1,96 Well Microplate,14,F2,2
455,A,SetupPlate1,96 Well Microplate,19,C3,2
456,A,SetupPlate1,96 Well Microplate,23,G3,2
457,A,SetupPlate1,96 Well Microplate,6,F1,2
458,A,SetupPlate1,96 Well Microplate,10,B2,2
459,A,SetupPlate1,96 Well Microplate,15,G2,2
460,A,SetupPlate1,96 Well Microplate,19,C3,2
461,A,SetupPlate1,96 Well Microplate,23,G3,2
462,A,SetupPlate1,96 Well Microplate,6,F1,2
463,A,SetupPlate1,96 Well Microplate,11,C2,2
464,A,SetupPlate1,96 Well Microplate,12,D2,2
465,A,SetupPlate1,96 Well Microplate,19,C3,2
466,A,SetupPlate1,96 Well Microplate,23,G3,2
467,A,SetupPlate1,96 Well Microplate,6,F1,2
468,A,SetupPlate1,96 Well Microplate,11,C2,2
469,A,SetupPlate1,96 Well Microplate,13,E2,2
470,A,SetupPlate1,96 Well Microplate,19,C3,2
471,A,SetupPlate1,96 Well Microplate,23,G3,2
472,A,SetupPlate1,96 Well Microplate,6,F1,2
473,A,SetupPlate1,96 Well Microplate,11,C2,2
474,A,SetupPlate1,96 Well Microplate,14,F2,2
475,A,SetupPlate1,96 Well Microplate,19,C3,2
476,A,SetupPlate1,96 Well Microplate,23,G3,2
477,A,SetupPlate1,96 Well Microplate,6,F1,2
478,A,SetupPlate1,96 Well Microplate,11,C2,2
479,A,SetupPlate1,96 Well Microplate,15,G2,2
480,A,SetupPlate1,96 Well Microplate,19,C3,2
